Days per month,Minuter per login,Lowest level completed,Customer added,Stories watched,Stories completed,Churn
10,54,5,45,304.75,236.8430197,0
21,65,4,46,785.875,647.6324952,0
10,76,6,43,409.5,368.5083041,0
19,72,4,43,736.3,649.9619563,0
17,48,5,45,460,356.5817683,0
18,98,4,40,883,665.2672054,0
14,86,6,19,286.95,210.2612613,0
17,65,5,26,360.125,274.7821596,0
23,43,5,43,532.5875,362.9768419,0
8,77,5,29,224.3,176.1207837,1
21,37,4,29,282.6625,225.66899,0
17,78,5,43,713.725,577.9751584,0
15,93,4,33,576.4375,509.9338221,0
31,85,6,38,1252.625,890.3420659,1
13,9,4,45,66.8125,50.87015075,1
12,80,5,38,457,348.5935946,0
9,74,5,45,375.625,346.3913758,0
13,45,5,45,330.0625,259.9811683,0
26,94,6,40,1223,1084.654047,1
15,77,5,33,477.4375,400.9226486,0
14,93,8,27,440.425,347.7285062,0
29,76,5,38,1047.9,884.9242619,0
16,27,5,31,168.4,138.3668512,0
26,100,3,46,1496,1190.526534,0
17,86,6,45,823.375,720.4745297,0
18,49,5,34,375.85,295.358255,0
16,71,5,43,611.6,468.3699063,0
10,53,5,33,219.625,176.1048207,0
7,35,5,31,95.9375,74.97256076,0
18,93,4,44,921.7,788.4871425,0
14,80,4,41,575,462.7913174,0
6,79,6,41,243.925,183.2137307,1
15,97,5,33,601.1875,520.8402489,0
12,44,3,42,278.2,225.1773286,0
13,96,6,43,671.8,504.7168084,0
31,50,4,40,776,672.767341,0
22,80,4,40,881,702.3409484,0
10,96,4,29,349,299.2892662,0
9,70,4,0,1,0.799538843,0
16,87,6,41,714.4,478.8446399,0
9,59,7,19,127.1125,94.41860758,0
17,91,4,46,890.525,686.3273967,0
22,76,5,44,920.6,735.4785527,1
14,84,5,39,574.3,475.5606973,0
11,83,5,44,503.15,401.8219301,0
12,82,4,43,529.9,426.6091211,0
8,76,5,39,297.4,242.9726587,0
15,92,5,41,708.25,514.1687964,0
24,80,5,46,1105,896.3923103,0
17,35,5,28,209.25,187.4431495,0
7,87,5,35,267.4375,208.3216768,0
22,94,5,32,828.2,639.5007402,1
11,45,6,44,273.25,211.3609539,0
31,81,3,46,1444.825,1030.525021,0
19,93,4,46,1017.025,831.928872,0
13,107,4,41,713.8875,640.6144804,0
10,75,4,45,422.875,360.6683491,0
4,91,4,29,132.95,118.603795,0
10,75,5,46,432.25,347.5141436,0
16,42,4,46,387.4,333.0514304,0
27,87,5,30,881.875,719.1449367,0
8,73,7,45,329.5,249.7716929,0
24,82,4,44,1083.4,852.2206335,0
18,94,4,23,487.45,378.7495444,0
6,99,5,29,216.325,185.8168138,0
10,85,7,43,457.875,339.8214636,0
1,101,5,44,56.55,49.11291768,0
15,54,5,38,385.75,292.5411794,1
11,63,5,35,304.1875,248.46058,0
14,42,6,34,250.9,187.4831093,1
24,45,5,46,622,451.8291697,0
20,55,5,39,537.25,393.033873,0
9,68,6,45,345.25,235.2284194,0
24,73,6,46,1008.4,788.2853221,0
13,81,5,36,474.85,382.263701,0
15,44,5,38,314.5,251.1945133,0
12,83,5,16,200.2,181.5737885,0
8,38,5,30,115,96.68851233,1
11,47,3,39,253.0375,196.3997366,0
13,80,5,30,391,299.648538,0
6,41,5,14,44.05,33.16803029,0
13,78,4,31,393.925,316.1780162,0
28,88,5,45,1387,1145.847249,0
20,105,4,22,578.5,479.9322046,0
17,84,6,43,768.55,657.88546,0
20,82,5,29,595.5,467.3444875,0
8,56,4,45,253,207.3716886,0
12,96,7,45,649,523.9970515,0
7,81,4,27,192.3625,158.0722986,0
19,90,3,32,685,540.6401332,0
24,95,5,27,770.5,639.8453334,0
12,101,6,42,637.3,461.2647923,1
24,81,5,44,1070.2,853.8319767,0
11,86,7,34,403.05,302.6596532,1
13,86,5,35,490.125,409.9274538,1
11,51,6,44,309.55,249.5135746,1
24,98,6,41,1206.4,993.9926417,0
10,85,5,33,351.625,279.4687168,0
21,7,6,43,80.0125,64.62101225,0
15,38,5,44,314.5,270.9933695,0
13,68,4,30,332.5,261.6559922,0
12,77,6,33,382.15,301.2768641,0
15,94,4,46,811.75,658.1881825,0
18,88,5,28,555.4,472.756083,0
18,90,6,43,871.75,739.8038312,0
10,82,3,36,370,287.5572565,0
26,74,5,43,1035.15,909.8438244,1
12,74,5,39,433.9,321.997667,0
19,75,5,39,695.6875,542.1014237,0
17,68,5,0,1,0.812933039,0
16,77,3,37,570.8,476.3378139,0
12,83,5,40,499,392.3585797,0
14,99,5,36,624.7,475.4043452,0
15,83,6,41,639.0625,482.1134693,0
20,92,5,45,1036,865.9134277,1
15,87,3,43,702.4375,561.5555286,0
20,45,4,46,518.5,395.9270691,0
16,83,5,23,382.8,312.7018876,0
8,51,3,44,225.4,182.880104,0
10,100,4,45,563.5,429.6009895,0
15,78,6,42,615.25,507.9372318,0
11,55,6,40,303.5,255.0049673,0
15,92,4,46,794.5,662.9909913,0
20,89,6,32,713,582.2135982,0
24,85,5,29,740.5,612.9426928,0
15,82,6,39,600.625,475.7446318,0
11,77,5,46,488.025,438.9556364,0
13,72,4,9,106.3,87.70956692,0
3,80,5,39,118,103.6714278,0
15,44,5,37,306.25,228.2326313,0
16,68,6,31,422.6,309.1109305,0
14,79,5,18,249.85,218.4445655,1
23,77,5,42,930.775,694.7610151,0
23,47,6,34,460.425,378.083984,0
9,84,6,25,237.25,199.6447449,0
11,66,4,30,273.25,212.3342954,0
18,35,3,41,323.875,250.3390501,0
9,38,7,37,159.175,134.2266775,1
13,86,6,37,518.075,459.3115852,0
20,75,7,42,788.5,637.7792156,1
1,88,6,33,37.3,29.72879249,1
13,89,7,34,492.725,432.862156,0
16,68,7,31,422.6,371.7992274,1
13,37,6,41,247.5125,200.0998761,0
12,51,5,45,345.25,286.8080539,0
12,85,4,43,549.25,424.6303718,0
13,48,5,45,352,281.9019551,0
13,85,5,36,498.25,481.7374577,0
28,53,5,42,780.1,634.3558682,0
15,86,5,45,726.625,572.7008733,0
28,86,5,40,1205,992.3792716,0
16,78,5,36,562.6,508.7181256,0
14,11,4,46,89.55,76.65237193,0
12,88,5,46,608.2,512.9783354,0
15,85,5,37,590.6875,462.6702475,1
8,84,5,36,303.4,235.9681988,1
19,78,5,40,742,639.4941197,0
23,84,5,32,773.8,620.908814,1
17,74,5,29,457.025,358.806897,0
17,41,6,23,201.3875,161.8553842,0
17,50,4,46,489.75,422.0324542,0
10,77,6,46,443.75,315.3513534,0
21,59,6,39,605.0125,522.4949884,0
9,101,5,37,421.4125,368.3773284,0
23,36,6,1,11.35,9.159191143,1
21,86,5,22,497.65,399.1826125,0
13,81,3,34,448.525,357.8063672,1
26,85,6,26,719.25,565.1506775,0
14,54,6,41,388.45,297.0302716,0
11,81,5,29,323.9875,254.309907,0
22,9,5,46,114.85,92.62775627,0
10,42,5,43,226.75,183.3807662,1
15,93,5,40,698.5,488.4121166,0
9,80,5,39,352,260.6625201,0
17,45,6,43,412.1875,355.2488545,0
15,47,6,46,406.375,341.2839344,0
12,76,6,38,434.2,359.6510187,0
25,38,5,42,499.75,456.1285042,0
18,82,3,44,812.8,678.8797593,0
22,96,4,45,1189,1009.447629,0
13,92,5,42,628.9,576.3733556,0
20,67,5,32,537,400.9488571,0
15,64,3,43,517,456.6512422,0
17,81,5,43,741.1375,594.1839761,0
16,47,4,37,348.8,271.8176202,0
18,9,6,43,88.075,65.79724849,1
12,90,6,45,608.5,428.987108,0
16,92,4,44,810.6,582.8907863,0
19,101,5,36,864.55,670.9457159,0
27,99,4,30,1003.375,808.6922154,0
17,26,5,36,199.9,155.1284349,0
29,85,5,39,1202.6875,898.1450038,1
8,43,4,39,168.7,134.7780464,0
9,90,5,46,466.75,357.2986364,0
14,89,4,32,499.4,406.3045205,0
22,94,7,34,879.9,708.2418838,0
28,100,5,46,1611,1255.834366,0
11,47,5,21,136.7125,118.3715089,0
11,89,5,40,490.5,406.9228813,0
17,88,5,43,805.1,621.4945641,0
21,91,5,45,1075.9375,940.977645,0
21,40,6,37,389.5,291.3943381,0
19,74,5,43,756.725,551.2579826,0
19,47,4,33,369.3625,280.9097477,0
31,85,5,31,1022.0625,842.0423111,0
22,10,5,38,105.5,73.52999921,0
14,79,4,35,484.875,353.4235131,1
10,89,4,23,256.875,205.1393347,0
25,91,5,46,1309.125,1115.020087,0
14,90,5,32,505,442.4704444,0
9,9,5,40,41.5,33.72452946,0
4,91,5,46,210.3,163.5779448,1
9,85,5,43,412.1875,318.7425497,1
18,45,5,38,385.75,295.1891722,0
16,72,4,33,476.2,388.0327475,0
16,6,5,31,38.2,30.90688697,1
13,78,5,39,495.325,424.7024764,0
15,81,6,41,623.6875,520.6210061,1
19,84,5,43,858.85,662.9409605,0
15,75,5,42,591.625,478.5132178,0
16,69,4,21,290.8,226.3469429,0
15,88,6,36,595,469.3149977,0
10,86,5,40,431,359.0766869,0
9,87,6,42,412.075,348.3567926,1
23,73,6,45,945.4375,786.0881205,1
21,42,6,29,320.725,232.328133,1
10,46,6,13,75.75,51.07039607,0
11,46,6,33,209.725,181.1481124,0
17,42,4,45,402.625,339.5568801,0
11,38,5,27,142.075,115.1528181,0
20,98,3,35,858.5,671.9645489,0
13,70,5,30,342.25,256.4651357,0
14,82,5,43,618.05,499.6193086,0
17,76,6,25,404.75,360.3701068,0
14,90,5,38,599.5,473.2590462,0
10,40,6,46,231,198.3530475,0
19,7,5,41,69.1625,55.61946272,1
13,48,5,24,188.2,154.2000856,0
30,109,5,28,1145.5,813.3005227,0
15,46,3,0,1,0.763033046,0
22,84,5,38,878.8,731.7075948,0
14,77,8,42,566.95,441.0272976,0
12,90,4,36,487,423.3880671,0
9,76,4,40,343,263.297662,0
23,96,6,45,1243,1059.777231,0
25,49,5,39,598.1875,519.3194593,0
25,85,5,39,1036.9375,841.7766817,1
14,84,5,45,662.5,562.428034,0
18,14,4,42,133.3,100.05498,0
10,36,5,31,140.5,116.724251,0
14,85,5,46,685.25,599.3039527,0
20,87,4,42,914.5,646.6352208,0
6,70,6,40,211,154.036633,0
11,42,4,40,232,175.4455659,0
31,81,5,15,471.8125,362.6020215,1
15,72,6,39,527.5,420.3889235,0
14,53,5,34,316.35,244.822674,0
18,81,6,46,839.35,616.3885164,0
16,83,7,46,764.6,572.0151233,0
4,44,6,42,93.4,78.66623004,1
12,54,5,37,300.7,255.0317531,0
11,93,3,46,589.225,493.131515,0
7,48,4,46,194.2,167.6200134,0
17,35,4,40,298.5,206.8115345,0
13,43,4,46,322.425,263.8161566,0
7,87,5,32,244.6,209.7162899,0
18,86,4,46,891.1,710.2458121,0
17,91,5,36,697.15,559.5447947,0
15,96,7,26,469,352.0475866,0
16,76,5,44,669.8,537.1621523,0
31,5,3,37,72.6875,55.41865859,1
9,48,5,29,157.6,133.215908,0
19,88,7,46,962.4,801.9645259,1
20,91,4,36,820,646.1170214,0
7,80,4,45,316,274.7941072,0
10,88,4,31,342,269.9069566,0
31,72,6,27,754.3,621.0058737,1
11,51,6,43,302.5375,234.9916109,1
1,80,5,39,40,33.60544061,1
20,4,4,32,33,26.70080248,0
11,73,5,43,432.6125,317.1074418,0
15,77,5,42,607.375,504.0150237,0
16,96,4,36,692.2,558.2032882,0
13,68,4,41,454.05,345.1124824,0
11,86,6,46,544.95,401.8567962,0
17,4,4,45,39.25,29.69124979,1
10,79,5,41,405.875,312.0805435,0
1,69,6,44,38.95,28.57302389,1
15,80,4,38,571,499.4553375,0
16,48,5,39,375.4,310.1121332,0
8,66,5,40,265,204.0901031,0
11,70,6,46,443.75,339.9076073,0
18,106,6,38,907.3,748.6016734,0
19,76,5,34,614.7,499.1379084,0
8,77,3,34,262.8,201.7608548,0
16,45,5,43,388,301.6229049,1
23,36,5,27,280.45,227.9464365,0
14,50,6,19,167.25,149.1881652,0
12,85,5,30,383.5,298.7543554,0
10,8,5,42,43,34.55043164,0
4,40,5,14,29,22.84846967,0
10,103,5,41,528.875,442.5016008,0
19,59,5,41,575.5125,462.1516307,0
27,89,7,43,1292.6125,1027.200775,0
11,86,4,21,249.325,191.9059025,0
14,60,4,45,473.5,405.3595987,0
20,82,5,42,862,773.5180646,0
13,75,5,43,525.0625,421.6673093,0
15,37,6,42,292.375,226.2011531,1
13,72,5,46,539.2,394.4739678,0
14,42,5,32,236.2,197.974843,0
18,88,7,36,713.8,570.7117241,0
15,100,4,38,713.5,549.9136205,0
12,37,4,41,228.55,183.5587154,0
10,82,6,45,462.25,361.9714017,1
15,47,4,31,274.1875,212.9722402,0
13,80,5,44,573,443.9409119,0
11,43,5,44,261.15,199.8521394,0
31,82,4,30,954.25,774.608764,0
29,92,7,22,734.7,575.5055374,1
22,80,6,41,903,764.766395,0
22,38,5,43,450.35,382.5731288,0
28,56,5,40,785,552.9192148,0
6,79,5,35,208.375,170.3394634,1
25,86,7,38,1022.25,875.6643873,0
14,44,4,42,324.4,270.0225154,0
10,80,5,30,301,230.7794396,0
12,88,5,9,119.8,85.47010489,0
18,3,4,45,31.375,27.73984771,0
9,50,6,37,209.125,160.2288537,0
10,80,5,14,141,112.8767577,0
23,49,6,37,522.2375,427.9606079,0
14,90,6,45,709.75,553.9547271,0
16,48,6,43,413.8,313.3968751,0
20,87,5,22,479.5,368.8912961,0
13,53,5,46,397.175,347.6354228,0
12,76,4,33,377.2,304.9581083,0
20,85,5,45,957.25,786.5077976,1
9,47,5,38,201.925,160.6585884,0
13,50,5,35,285.375,235.6458264,0
25,90,4,34,957.25,762.347685,0
17,99,5,42,884.575,786.9403912,0
19,76,5,9,163.45,137.6921205,0
15,68,5,36,460,370.5681128,0
27,38,4,45,578.125,500.0878833,0
17,7,6,26,39.675,35.77303904,0
9,32,5,45,163,130.1230884,0
12,40,6,15,91,74.50825686,0
25,93,5,43,1250.6875,1020.120118,0
11,98,5,46,620.85,478.7879065,0
22,88,5,43,1041.6,846.5645312,0
10,88,5,35,386,317.1457156,0
31,54,4,11,231.175,172.4987173,0
15,41,4,46,354.625,276.476387,0
11,82,7,33,373.075,285.1623954,1
16,84,7,34,572.2,420.1605738,0
15,34,5,42,268.75,196.9797553,0
18,82,5,44,812.8,652.7798715,0
12,79,4,21,249.85,207.5760493,0
13,77,6,41,514.0125,402.4028594,0
2,91,2,26,60.15,44.51955742,0
20,83,6,46,955.5,750.1468265,0
8,73,6,43,314.9,256.0702314,0
16,48,4,18,173.8,149.194409,0
17,93,4,41,811.2625,712.6560766,0
21,85,5,42,938.125,743.6524899,0
9,88,4,36,357.4,274.1545017,0
11,77,7,46,488.025,376.8136422,0
11,77,5,30,318.625,270.7379854,0
22,73,5,25,502.875,388.8454013,0
16,74,7,37,548.6,416.8790885,0
23,7,5,38,77.475,60.90940968,0
1,87,5,31,34.7125,27.09963482,0
26,49,5,22,351.35,291.6298621,0
9,34,4,41,157.825,117.9126449,0
14,90,6,37,583.75,520.6463825,0
13,84,4,45,615.25,466.0341607,0
18,98,4,34,750.7,535.9752794,0
29,74,5,37,993.525,807.961877,0
25,91,6,42,1195.375,947.4919139,0
14,96,5,40,673,550.4058442,1
17,46,4,46,450.65,390.2847218,0
10,79,6,38,376.25,302.3434009,0
19,81,5,37,712.7875,583.4350444,1
17,46,6,37,362.675,300.5128398,1
11,92,5,31,393.15,338.7622489,1
13,47,4,38,291.225,236.000543,0
23,70,4,45,906.625,666.6454322,0
11,85,5,45,526.9375,445.6201772,0
13,83,6,42,567.475,413.9820367,0
19,48,4,35,400,319.6697682,0
12,36,5,34,184.6,146.0019029,0
16,76,5,42,639.4,493.7827667,0
12,92,5,45,622,506.2180405,0
12,90,7,45,608.5,540.6222776,0
18,86,6,39,755.65,669.4233704,1
11,72,5,46,456.4,383.9437015,0
21,95,7,25,624.4375,544.4254169,1
19,7,5,44,74.15,59.73434413,0
18,80,3,17,307,244.2205501,0
11,93,7,42,538.075,410.1229007,0
13,38,5,37,229.475,185.3058056,0
30,43,7,45,726.625,547.1682564,0
15,99,5,25,465.0625,339.0284613,0
1,44,7,42,24.1,20.6539347,1
13,81,5,34,448.525,372.2295226,0
10,82,7,36,370,279.3181764,1
21,87,6,32,731.8,605.2272058,1
9,42,4,44,208.9,162.2415373,0
11,52,4,41,294.15,212.2871483,0
30,97,4,28,1019.5,813.79044,0
11,103,5,42,595.825,480.5017562,1
13,91,5,42,622.075,500.8822885,0
17,45,4,33,316.5625,243.0354209,0
10,81,5,21,213.625,180.5052661,0
9,83,5,42,393.175,339.4293309,0
23,98,6,46,1297.05,1068.97633,0
28,79,5,25,692.25,549.2397103,0
17,37,6,45,354.8125,270.4685154,1
28,104,5,35,1275,982.8660572,0
30,75,5,27,760.375,620.5524516,0
12,85,4,37,472.75,370.2147959,0
20,46,7,46,530,367.971629,0
13,83,7,35,473.0625,369.5816607,0
10,84,5,32,337,284.5997883,0
22,81,5,13,290.575,275.6664627,0
6,34,6,32,82.6,66.91912527,0
6,78,6,41,240.85,180.1543107,0
12,45,5,0,1,0.822644107,1
18,76,3,40,685,590.4316423,0
11,38,5,45,236.125,208.1664594,0
13,85,4,43,594.9375,461.5478233,0
18,37,4,43,358.975,301.8254927,0
23,79,5,41,932.2125,761.4531548,1
11,50,4,45,310.375,264.4009263,0
27,85,4,33,947.6875,791.11791,0
19,89,4,43,909.9125,729.5499818,0
11,80,7,44,485,368.9702317,0
13,100,5,31,504.75,406.2490662,0
15,65,5,0,1,0.782632786,0
10,42,5,16,85,66.56697406,0
13,92,6,36,539.2,436.9860326,1
13,82,5,43,573.975,501.4086148,0
18,31,5,39,273.025,224.6813754,0
14,76,4,20,267,197.5525749,0
2,90,5,40,91,79.5897074,0
20,50,4,36,451,343.1902254,0
21,48,4,20,253,214.563019,0
13,72,6,46,539.2,423.6472583,0
24,88,5,30,793,695.0562273,0
3,75,7,27,76.9375,59.54304722,1
15,49,5,35,322.5625,254.5395642,0
10,89,5,46,512.75,442.9369045,0
12,80,3,42,505,403.0511124,0
20,35,6,25,219.75,150.9038883,0
7,80,5,39,274,215.5209547,0
7,60,3,44,232,172.6935541,0
15,103,4,39,754.1875,591.3374797,0
14,75,5,41,539.125,442.7811287,0
20,65,4,35,569.75,471.7764757,0
17,87,5,25,463.1875,393.40453,0
21,84,5,45,993.25,774.1127558,0
9,48,4,46,249.4,223.2243587,0
13,45,4,34,249.625,188.8436547,0
20,48,5,40,481,367.2341081,0
27,92,5,46,1429.3,975.3176327,0
10,36,3,31,140.5,120.9389917,0
11,85,6,41,480.1875,398.2969356,0
17,3,3,15,10.5625,8.548701641,1
14,87,5,39,594.775,513.1505057,0
15,86,2,40,646,544.7829918,0
30,47,5,44,776.5,617.0093815,0
7,40,6,35,123.5,99.17632812,0
5,56,4,46,162,118.3080599,0
7,63,5,34,188.425,166.4516916,0
0,73,6,40,1,0.846335675,1
8,10,4,25,26,20.49351728,1
6,35,5,34,90.25,69.12976838,1
1,38,5,43,21.425,16.67848644,1
10,101,4,24,304,219.8163286,0
20,41,7,40,411,313.4429695,0
23,95,6,34,929.625,680.6618379,0
11,81,5,43,479.9125,407.5350971,0
21,87,5,45,1028.6875,761.4015206,0
18,73,6,45,740.125,585.7685001,1
1,57,5,27,20.2375,18.08558226,1
13,91,4,23,341.1125,278.7257033,1
13,104,5,37,626.3,562.9115098,1
18,77,5,43,745.975,637.8785657,0
14,39,4,28,192.1,154.1292222,0
31,92,7,37,1320.05,1021.761584,0
16,77,4,44,678.6,454.4103651,0
23,81,4,45,1048.9375,821.501251,0
15,89,5,44,735.25,609.9018043,1
17,89,6,45,852.0625,671.1044154,1
13,45,5,40,293.5,239.6311762,1
12,44,4,35,232,191.0016404,0
13,104,6,17,288.3,228.9206479,0
12,79,5,42,498.7,377.6932159,0
22,38,4,39,408.55,323.4407911,0
19,84,4,46,918.7,793.3859341,0
17,79,6,33,554.9875,459.838688,0
16,73,4,42,614.2,459.9056603,1
16,91,3,29,528.8,431.9550823,0
16,77,5,42,647.8,560.7541113,0
18,94,4,40,847,707.5024531,0
26,58,5,25,472.25,372.5661057,0
23,91,6,44,1152.15,925.3742282,0
17,53,6,33,372.6625,288.0398839,0
19,79,4,38,713.975,499.00282,0
20,110,6,43,1183.5,956.4734142,0
14,50,5,25,219.75,172.0922292,0
20,94,5,31,729.5,543.2197583,0
26,72,6,0,1,0.830078081,0
13,90,6,36,527.5,415.0276122,0
13,89,6,42,608.425,516.1464004,1
14,84,5,38,559.6,398.6384619,0
17,77,5,37,606.4125,442.3532331,0
30,46,4,44,760,705.6028327,0
13,89,6,42,608.425,453.2105699,0
16,95,5,29,552,486.9846617,1
8,89,5,21,187.9,156.2604233,0
15,78,5,44,644.5,506.6026673,1
8,74,5,25,186,148.4709949,0
19,83,6,43,848.6375,728.9483223,0
25,40,5,12,151,101.6121174,1
28,84,4,21,618.4,495.6995677,0
17,74,3,46,724.35,548.8409829,1
11,44,6,37,224.85,185.118978,1
27,79,4,37,987.5125,753.5820234,0
13,79,4,23,296.2625,221.0250493,1
31,92,4,35,1248.75,975.468233,0
27,70,4,38,898.75,692.4471059,0
9,99,5,13,145.7875,117.7337548,0
16,95,6,43,818,643.4793137,0
18,76,4,44,753.4,613.4529016,0
31,79,5,33,1011.2125,829.6326994,0
12,96,4,20,289,224.0355721,0
11,93,4,46,589.225,478.9916562,1
16,41,5,34,279.8,220.8336518,0
14,95,3,38,632.75,490.6607916,1
20,11,5,37,102.75,77.44102636,0
11,51,4,34,239.425,172.0772057,0
17,47,4,46,460.425,355.6925309,0
15,48,4,41,370,253.0272285,0
19,79,5,45,845.3125,614.4858381,0
13,90,4,45,659.125,600.0474016,0
15,81,6,46,699.625,538.091085,0
14,42,3,36,265.6,216.4890884,0
25,47,5,44,647.25,519.7046562,0
18,38,5,40,343,301.6718785,0
14,89,6,33,514.975,388.7920386,1
25,83,4,29,753.1875,541.0409757,0
14,82,4,34,488.9,377.6461647,0
14,95,5,45,749.125,588.974471,0
25,45,6,37,521.3125,447.7413726,0
25,90,5,29,816.625,630.9134719,0
14,82,5,42,603.7,484.6317198,0
25,41,6,42,539.125,492.359127,0
30,62,5,29,675.25,595.3562015,0
10,101,5,29,367.125,302.8002598,0
13,95,5,42,649.375,489.1210961,0
15,36,6,43,291.25,225.5894875,0
16,94,5,45,847,665.9750533,0
20,10,4,37,93.5,71.41012713,0
20,54,7,37,500.5,383.9742865,0
21,12,5,35,111.25,81.84228027,0
16,39,6,41,320.8,249.4644048,0
14,45,6,46,363.25,247.5779195,0
11,85,5,3,36.0625,30.26898852,1
17,96,4,41,837.4,684.8899736,0
15,8,5,16,25,22.21273149,1
17,89,6,6,114.475,87.16375014,1
9,45,5,43,218.6875,161.0942607,1
14,80,4,37,519,310.4675344,1
12,34,4,37,189.7,164.2514851,1
28,88,4,40,1233,1125.022981,0
14,72,6,22,278.2,235.325078,1
15,104,2,39,761.5,643.7037325,0
14,86,8,44,663.2,481.0452267,0
11,65,4,30,269.125,221.5560719,0
31,85,5,39,1285.5625,1100.622306,0
10,78,6,25,244.75,214.7264184,0
17,81,7,21,362.4625,290.8394936,0
2,71,3,44,79.1,63.48577939,0
12,94,6,32,452.2,356.0667055,0
29,36,6,19,248.95,189.8394923,0
12,71,6,46,490.9,414.254884,1
12,36,4,37,200.8,166.7463129,0
10,75,4,45,422.875,334.6024344,1
14,86,5,44,663.2,535.8124683,1
31,87,5,28,944.95,778.9637624,0
23,84,4,38,918.7,749.2746219,0
12,53,4,40,319,260.9995519,0
28,89,4,29,904.35,771.9179295,0
13,87,5,43,608.9125,469.8756283,0
13,86,5,46,643.85,519.5068661,0
23,47,4,45,609.0625,474.1983922,0
28,67,6,26,610.7,460.4199009,0
12,97,5,35,510.25,451.7549277,0
18,41,5,45,416.125,343.3005869,0
11,50,6,6,42.25,30.13912247,0
13,10,4,41,67.625,49.37641014,1
10,82,5,45,462.25,419.0669215,0
23,91,6,46,1204.475,960.2270959,0
27,91,3,38,1168.075,982.1634125,0
13,74,6,39,469.975,398.7521884,0
31,41,6,46,731.825,635.1398114,1
10,82,6,35,359.75,287.0860566,0
11,79,6,32,348.6,281.3821457,0
15,86,4,39,629.875,565.1890344,0
27,75,5,45,1140.0625,942.0019043,1
16,79,5,45,712,515.0895365,0
3,47,6,44,78.55,62.3762168,0
25,78,4,46,1122.25,972.4938148,1
13,85,5,25,346.3125,267.79177,0
12,46,5,46,318.4,265.989705,1
15,94,6,26,459.25,353.5191533,0
12,101,5,19,288.85,219.5909405,0
14,80,4,45,631,497.9152603,0
21,93,5,34,831.025,737.1804774,0
4,32,4,33,53.8,44.20563313,0
27,81,5,44,1203.85,917.104349,0
11,46,7,44,279.3,226.9810793,0
20,43,5,38,409.5,325.5581965,0
13,90,5,34,498.25,358.2377569,0
16,94,4,43,809.4,624.0481455,0
12,78,5,32,375.4,290.1464392,0
22,88,4,40,969,786.3393182,0
21,85,5,44,982.75,706.2319506,0
10,94,5,28,330,264.0188971,1
12,77,4,39,451.45,371.9943724,0
16,79,5,16,253.8,212.5037035,1
13,91,6,32,474.2,364.9340033,0
13,40,5,39,254.5,205.9284919,0
12,42,6,38,240.4,202.443894,0
9,83,5,35,327.8125,281.0536075,0
13,83,5,46,621.425,519.8300797,0
11,82,3,35,395.625,332.7047294,0
13,85,5,45,622.5625,506.4900198,0
20,105,6,43,1129.75,1014.284017,0
26,41,6,46,613.95,502.0903406,1
20,11,4,46,127.5,97.76309873,0
11,53,5,0,1,0.839411333,0
11,79,5,42,457.225,335.7621856,0
24,64,7,44,845.8,695.8147978,1
18,84,5,42,794.8,661.8729439,0
12,86,5,41,529.9,422.3601756,0
15,45,6,42,355.375,278.5080514,0
15,89,4,33,551.6875,416.5308427,0
19,102,6,33,800.425,628.2896983,1
12,49,4,45,331.75,264.5047589,0
22,45,6,42,520.75,410.5586611,0
15,44,5,44,364,307.8542901,0
15,86,2,43,694.375,559.3166697,0
18,87,5,40,784,632.2613423,0
13,89,5,0,1,0.722167645,0
20,50,5,35,438.5,393.5330515,0
13,78,6,44,558.7,481.0843506,0
20,79,6,30,593.5,531.8100724,0
10,89,5,45,501.625,424.4422108,0
13,84,7,40,547,424.4660309,0
12,6,5,42,38.8,30.4749132,1
11,80,5,40,441,345.1820853,0
25,51,5,26,415.375,330.8550075,0
14,92,6,41,661.1,584.6160775,0
27,54,4,44,802.9,607.8572773,0
14,112,7,10,197,164.2889616,0
12,95,4,35,499.75,376.1837753,0
21,95,3,45,1123.1875,889.7222459,0
11,73,6,45,452.6875,370.9708894,0
22,43,4,44,521.3,403.6108399,0
11,42,7,42,243.55,203.2054859,0
12,40,6,44,265,213.0970014,0
18,94,6,41,868.15,702.4736553,1
12,84,5,45,568,435.5428317,0
22,41,6,46,519.65,411.5750957,0
11,43,5,31,184.2875,156.5981873,0
20,101,3,43,1086.75,834.5369721,0
12,79,7,34,403.9,346.3293682,1
23,46,4,46,609.35,488.1681158,0
13,90,5,45,659.125,528.6378643,0
15,88,4,40,661,482.2843489,0
12,90,4,23,311.5,216.3881634,0
17,80,4,46,783,604.2113782,0
19,81,6,17,328.0375,286.2828456,0
18,89,4,34,681.85,594.144366,1
8,110,5,37,408,361.8903065,0
17,111,5,43,1015.2625,759.7309189,0
15,62,6,43,500.875,397.5811011,0
11,85,5,40,468.5,394.1963164,0
17,48,5,44,449.8,349.7886054,0
4,90,8,46,208,157.9779333,1
15,43,6,46,371.875,271.5593906,1
26,46,6,42,628.9,485.428054,0
15,4,5,42,32.5,26.20573803,0
23,76,6,38,831.3,669.7671464,0
3,90,4,46,156.25,123.3964327,0
12,82,5,43,529.9,440.7796383,0
11,99,4,45,613.5625,477.1028305,0
10,102,7,43,549.25,444.3575921,0
12,80,6,34,409,330.1629909,0
11,75,4,26,269.125,204.6806728,0
12,89,6,24,321.4,244.2426181,1
21,83,5,19,414.9625,366.4077333,0
